video_id,vllm_description,label
LVNAd-TmjM4,"A YouTube thumbnail for the ""PBD Podcast"" shows three men wearing headphones in a podcast studio setting, with the center featuring a formal portrait of a man in a dark suit and tie, flanked by two contemporary podcast hosts on either side.",0
w6Q3mHyzn78,"A person with reddish-orange wavy hair is singing passionately into a microphone with an expressive facial expression, while the ""vevo"" watermark appears in the lower left corner of the image.",0
bpyrnAg6uVA,"The image shows two people in what appears to be a talk show or interview setting, with a man on the left wearing a gray shirt and a woman on the right wearing a pink/coral colored top, while green text reading ""SUPER SOUL SUNDAY"" appears in the lower left corner of the frame.",0
tkgilcMbbjA,"A woman with reddish-brown wavy hair wearing a white blouse and gold chain necklace is shown against a dark background with blue stage lighting, appearing to be speaking or presenting on stage with a slight smile and engaged expression.",0
MKPJLPy6N4o,"A woman with slicked-back dark hair and natural makeup touches her ear while looking directly at the camera with a neutral expression in a modern bathroom setting, with ""VOGUE"" text visible in the lower left corner.",0
9aAb2H2IVbA,"A person wearing a blue jacket and gold chain necklace speaks directly to the camera on an urban street with autumn foliage visible in the background, with ""VOX"" branding displayed in the lower left corner.",0
XUTt_nxXOwY,"A woman in a red beanie and striped top sits on a talk show set with her hand to her face in an emotional expression while facing another woman, with the caption ""TEYANA TAYLOR GETS EMOTIONAL OVER RECENT SUCCESS"" displayed at the bottom.",0
_cdlFd5-04E,"The image shows a man on the ""Today"" show set with a contemplative expression, resting his chin on his hand while looking to the side, set against a purple-tiled backdrop with the show's orange logo visible in the lower left corner.",0
sp45-dQvqPo,"This MTV News Hip Hop thumbnail shows two men engaged in conversation in an indoor setting, with one wearing a light blue jacket on the left and another wearing a yellow/tan colored jacket and beanie on the right, while the MTV News Hip Hop logo appears in the bottom left corner with a red banner containing the text across the bottom of the image.",0
LJaicOI7mwg,"The thumbnail shows a split-screen image with a man in a burgundy hoodie on the left smiling at the camera, and a woman with long dark hair posing with a young child on the right, alongside text that reads ""IF OUR HOUSE HAD A SOUNDTRACK WHAT WOULD IT BE?"" in white capital letters on a black background.",0
9wu2328g_6A,"A person wearing a white baseball cap and white t-shirt sits at a microphone in a radio studio setting, appearing to be speaking or being interviewed, with ""ZACH SANG & THE GANG"" branding visible on the backdrop and lower third of the screen.",0
WDMOsXn5XPk,"# Image Description

A young man wearing a grey and black trucker cap and white t-shirt is shown in profile view speaking into a microphone during what appears to be a podcast or interview, with the ""Zach Sang Show"" logo visible in the lower left corner of the frame.",0
FpCiWjDNLjA,"# Image Description

Two men are shown in conversation against a bright window background, with the man on the left wearing a light blue shirt looking thoughtful while the man on the right in a dark shirt appears to be speaking, and the ""People"" magazine logo appears in white text in the lower left corner.",0
yEl-9rYlB3o,"The thumbnail shows a split-screen comparison of two men - on the left, a bearded man wearing glasses with a contemplative expression, and on the right, the same person appearing older and laughing heartily while wearing a dark shirt, suggesting a before-and-after or transformation theme.",0
E1n_JXSPomg,"A smiling woman with long, wavy dark hair is featured on ""The Kelly Clarkson Show"" set with purple and pink gradient lighting in the background, with her name ""JENNIFER GARNER"" displayed in large white text at the bottom of the frame.",0
bTvTIiX6_6U,"The image shows a split-screen comparison of two men against dark backgrounds - on the left is a man in a dark jacket with a neutral expression, and on the right is a man in formal attire with a red tie and slight smile - with ""MSNBC"" branding visible in the lower left corner.",0
0My8YdNHr78,"# Image Description

The YouTube thumbnail shows a split-screen comparison of two men speaking at separate events: on the left, a man in a dark suit with a red tie speaking at a podium with ""CBS NEWS"" branding visible, and on the right, a man in dark clothing holding a microphone while seated, with both individuals appearing to be engaged in speaking or presenting.",0
kGtHPEqmmN4,"# Image Description

In this Scripps News thumbnail, two men in dark business suits are engaged in conversation, with the man on the right wearing a red tie and speaking animatedly while the man on the left listens attentively, all set against an elegant interior backdrop with classical architectural details.",0
5rjtKMcvqwA,"# Description

Dave Chappelle is seated on The Late Show with Stephen Colbert, wearing glasses and a dark t-shirt, smiling at the camera while a caption reads ""Marriage comes with snacks and naps,"" with the show's branding visible in the corner.",0
OVADZrhZF1E,"A smiling man in a dark denim jacket and white shirt is featured in the center of the frame against a blurred background of hot sauce bottles, with the ""Hot Ones"" logo displayed in yellow text in the lower left corner.",0
DaB_aqdDWUw,"Two men are shown side-by-side against a white background, with the man on the left wearing a light blue shirt with a neutral expression and the man on the right wearing a black jacket with an animated, expressive face, while ""GOOD WILL HUNTING"" text appears at the top and a ""VANITY FAIR"" logo is visible in the lower left corner, with a small clip from the film shown in the center.",0
gk-ciEQSQUM,"A woman with gray curled hair wearing a black v-neck top stands on a blue-lit stage holding a microphone with a warm smile, with ""NETFLIX"" branding in the top left corner and ""OFFICIAL TRAILER"" text on the left side of the image.",0
slLhvr4mlUI,"The image shows a split-screen layout featuring the University of Colorado logo and ""DEJON SANDERS PRESS CONFERENCE"" text on the left side, while the right side displays a man wearing a CU Buffaloes baseball cap speaking into a microphone with a serious, focused expression during what appears to be an official media event.",0
PmFnTrb1KRo,"The thumbnail features a split-screen layout with four individuals positioned around a central headline reading ""MJ'S SON DATING SCOTTIE PIPPEN'S EX-WIFE,"" with the left side showing a man in a white shirt smiling at the camera, the center displaying what appears to be archival images of basketball players and a woman, and the right side showing another man in a light-colored shirt appearing to gesture while speaking.",0
VMZkPe15SuE,"A man wearing a white baseball cap and a garland around his neck makes an excited, surprised expression while pointing at his cap with both hands, suggesting enthusiasm or drawing attention to the headwear in what appears to be a bright, indoor setting.",0
